customer_id,total_orders,first_order,last_order
46675763,2,"2023-09-06 17:44:49","2023-11-26 03:57:27"
34787383,4,"2023-08-19 04:16:08","2024-07-12 18:30:17"
40275138,3,"2023-09-13 22:13:12","2024-10-14 03:35:47"
64846124,1,"2024-04-03 01:48:33","2024-04-03 01:48:33"
83964902,1,"2024-04-14 22:04:03","2024-04-14 22:04:03"
19179897,1,"2024-08-11 07:22:14","2024-08-11 07:22:14"
68703613,5,"2023-08-25 12:42:53","2024-07-24 09:07:08"
5700842,1,"2023-04-24 17:02:19","2023-04-24 17:02:19"
72576730,2,"2023-03-16 09:09:00","2023-11-27 01:02:59"
70615775,2,"2024-08-01 04:03:15","2024-09-07 09:46:29"
40192266,3,"2023-06-11 17:35:51","2024-02-23 06:58:38"
32006907,1,"2024-10-08 20:15:00","2024-10-08 20:15:00"
87943214,1,"2024-05-14 03:01:34","2024-05-14 03:01:34"
40727086,4,"2023-07-17 06:27:00","2024-08-10 17:23:00"
39153585,3,"2023-05-14 12:59:57","2024-07-28 05:46:17"
65221572,1,"2023-10-16 22:34:31","2023-10-16 22:34:31"
21697638,4,"2023-04-21 18:59:41","2023-12-09 16:59:35"
77869660,9,"2023-05-08 14:59:01","2024-09-08 06:29:25"
625395,4,"2023-11-04 05:02:14","2024-10-02 17:17:52"
34580200,1,"2023-05-12 16:58:08","2023-05-12 16:58:08"
55007963,1,"2024-09-06 01:07:42","2024-09-06 01:07:42"
71755645,1,"2023-11-03 13:00:48","2023-11-03 13:00:48"
24144240,5,"2023-08-01 10:02:42","2024-07-23 18:36:20"
47590944,3,"2023-04-06 20:40:40","2024-07-02 12:55:31"
37288781,1,"2024-02-02 14:35:12","2024-02-02 14:35:12"
25795941,1,"2023-09-13 23:26:44","2023-09-13 23:26:44"
88779806,1,"2023-04-06 14:25:38","2023-04-06 14:25:38"
77085443,2,"2023-06-08 06:18:52","2023-11-17 08:58:17"
21948041,3,"2023-10-05 01:14:20","2024-07-18 22:25:26"
84986716,1,"2024-03-15 00:16:18","2024-03-15 00:16:18"
82286725,4,"2023-06-18 06:33:23","2024-05-16 22:59:16"
8228843,3,"2023-03-26 19:36:56","2024-01-31 19:59:41"
30455484,3,"2023-05-20 02:56:48","2024-06-07 18:38:09"
23448955,1,"2024-01-13 11:09:16","2024-01-13 11:09:16"
97557157,3,"2023-11-22 08:36:23","2024-09-17 19:03:27"
39957741,2,"2024-01-11 04:57:34","2024-09-04 22:09:51"
3872421,1,"2024-06-12 02:35:04","2024-06-12 02:35:04"
32929817,2,"2023-09-07 06:07:54","2024-08-26 05:41:35"
70230254,2,"2024-02-20 22:33:43","2024-07-28 21:44:40"
89223620,1,"2024-10-27 02:43:39","2024-10-27 02:43:39"
9347990,2,"2023-04-28 20:05:38","2024-10-18 10:21:52"
78903046,2,"2024-03-31 08:14:25","2024-07-17 15:09:40"
68219091,3,"2023-12-07 18:55:10","2024-03-29 08:13:16"
45481936,2,"2024-04-20 01:10:08","2024-08-15 20:41:26"
376144,5,"2023-07-30 14:12:21","2024-07-14 09:14:56"
8395610,2,"2023-12-07 13:24:38","2024-04-16 03:18:14"
1601161,5,"2023-06-27 08:18:16","2024-08-26 23:07:11"
40667183,1,"2024-09-18 04:06:11","2024-09-18 04:06:11"
32019725,3,"2023-08-26 23:31:36","2024-08-30 20:29:58"
8025622,3,"2023-10-24 12:37:26","2024-07-22 16:54:23"
85074810,5,"2023-05-10 07:54:52","2024-09-20 20:49:22"
55936462,1,"2024-03-31 08:18:11","2024-03-31 08:18:11"
5754255,3,"2023-10-21 23:48:32","2024-06-24 07:55:26"
57526322,4,"2023-03-30 06:00:33","2024-10-13 02:34:41"
13871547,2,"2023-05-16 21:08:18","2024-03-23 02:19:57"
45066676,3,"2023-09-20 05:43:04","2024-10-02 06:57:04"
34668988,4,"2023-07-31 04:57:56","2024-09-27 02:18:22"
12077371,4,"2023-06-14 10:37:11","2023-11-04 00:26:33"
39959491,1,"2024-09-23 10:09:54","2024-09-23 10:09:54"
60620291,2,"2023-07-03 22:08:47","2024-07-23 14:04:34"
19682060,3,"2023-03-26 07:54:02","2023-11-16 05:37:14"
86995126,3,"2023-09-25 06:34:07","2024-10-08 07:09:12"
71615827,2,"2023-07-24 09:30:56","2024-01-19 08:13:03"
70220141,3,"2023-05-06 13:12:43","2023-11-16 10:16:51"
35144658,1,"2023-07-11 17:41:34","2023-07-11 17:41:34"
18113428,4,"2023-06-30 20:23:31","2023-12-12 04:48:42"
19091057,3,"2023-08-25 10:12:03","2024-04-15 19:33:23"
17106161,1,"2023-03-28 08:47:18","2023-03-28 08:47:18"
69416782,2,"2024-02-13 22:25:18","2024-10-01 13:06:45"
92098757,1,"2024-06-24 17:49:10","2024-06-24 17:49:10"
65514005,6,"2023-03-17 23:50:57","2024-08-09 21:50:28"
90021871,4,"2023-05-11 20:36:55","2024-07-26 05:11:13"
1771249,1,"2024-03-09 00:27:33","2024-03-09 00:27:33"
70608515,2,"2023-09-09 21:22:09","2024-02-13 12:03:52"
91791128,2,"2023-07-05 07:24:52","2024-02-26 09:32:38"
40387944,2,"2023-05-05 17:48:38","2024-02-28 14:00:15"
77015367,2,"2023-05-15 05:15:07","2023-09-28 19:00:26"
18791381,4,"2023-04-04 05:01:24","2024-10-21 07:09:25"
56764791,1,"2023-06-26 16:35:06","2023-06-26 16:35:06"
22321208,4,"2023-04-25 00:40:16","2023-08-23 14:13:44"
7728406,5,"2023-07-11 21:20:37","2024-06-26 14:28:44"
78750264,1,"2023-08-31 06:53:03","2023-08-31 06:53:03"
1108176,2,"2023-12-22 09:09:45","2024-01-28 20:41:13"
66140659,1,"2023-07-20 05:40:36","2023-07-20 05:40:36"
14006996,2,"2023-08-25 07:00:51","2024-03-29 18:12:05"
95912198,3,"2023-10-16 13:16:53","2024-09-21 20:01:23"
62510499,2,"2023-05-20 10:43:49","2024-01-11 01:46:07"
75566105,2,"2023-03-29 15:39:40","2023-07-09 20:06:51"
8383197,2,"2023-12-18 04:18:37","2024-10-16 11:19:47"
94552818,1,"2024-01-19 09:40:56","2024-01-19 09:40:56"
61024977,1,"2024-01-24 17:43:28","2024-01-24 17:43:28"
91448742,3,"2023-06-08 19:42:33","2024-06-18 12:05:53"
49970560,3,"2023-06-06 22:26:51","2024-09-13 23:51:04"
46515922,1,"2024-10-25 21:54:38","2024-10-25 21:54:38"
59353207,2,"2023-09-05 19:40:37","2024-08-06 13:41:46"
188838,2,"2023-04-25 04:28:16","2024-02-19 14:40:22"
82160592,1,"2024-03-04 14:28:23","2024-03-04 14:28:23"
86715467,2,"2024-02-09 03:46:39","2024-06-06 23:04:27"
46717997,3,"2024-03-04 03:52:58","2024-10-07 14:04:11"
8361353,2,"2023-12-09 07:05:48","2024-03-28 12:16:12"
90246977,4,"2023-03-26 04:13:28","2024-07-24 01:20:16"
66269844,2,"2023-12-17 10:59:50","2024-01-22 10:00:36"
90586029,2,"2023-11-16 18:11:42","2024-05-26 07:16:36"
43860025,2,"2023-09-07 17:16:42","2023-10-08 15:49:10"
93318833,2,"2024-01-31 10:54:45","2024-10-31 19:04:59"
31718565,3,"2023-11-13 22:39:53","2024-05-03 01:00:23"
24821281,4,"2024-02-20 23:36:34","2024-06-21 14:57:19"
92027021,3,"2023-06-30 16:02:02","2024-08-09 07:08:04"
24104630,2,"2023-07-19 05:59:20","2024-08-18 05:31:01"
96009692,2,"2024-05-16 23:30:53","2024-07-18 20:57:10"
29415527,3,"2023-11-19 21:52:06","2024-06-14 14:07:30"
29689766,4,"2023-06-09 17:52:04","2024-04-18 08:03:01"
74833221,1,"2023-12-28 16:36:25","2023-12-28 16:36:25"
59141605,3,"2023-05-04 10:43:53","2024-09-17 13:06:27"
54952806,3,"2023-07-16 18:18:15","2024-08-22 01:54:12"
14255231,2,"2023-07-10 03:29:39","2024-06-16 13:41:39"
90919603,3,"2024-04-20 03:06:24","2024-08-10 01:18:51"
98930670,1,"2023-10-30 21:27:11","2023-10-30 21:27:11"
63310076,5,"2024-02-11 17:16:30","2024-07-26 00:01:41"
68985290,2,"2024-02-13 23:37:11","2024-03-21 16:06:32"
15808945,4,"2023-04-17 16:21:59","2024-10-24 01:21:49"
87823209,2,"2023-06-15 06:52:20","2024-06-03 07:32:45"
61121421,3,"2023-05-16 22:20:38","2024-02-21 22:37:16"
98709982,2,"2023-06-12 15:41:13","2024-03-16 15:31:54"
90753712,1,"2024-04-19 10:40:15","2024-04-19 10:40:15"
30265929,1,"2024-05-11 19:09:20","2024-05-11 19:09:20"
2414265,2,"2023-04-03 06:11:57","2024-08-11 20:09:30"
15391556,1,"2023-05-31 10:11:04","2023-05-31 10:11:04"
6245778,3,"2023-07-26 03:44:48","2024-01-05 13:00:28"
94713625,2,"2023-03-16 11:38:32","2024-01-12 20:46:24"
70589930,3,"2023-03-17 04:57:05","2023-11-27 16:52:53"
58974323,2,"2023-05-01 03:18:08","2024-05-27 08:15:29"
52428250,3,"2023-09-04 04:12:50","2024-10-03 00:22:31"
28663279,5,"2023-04-26 12:02:47","2024-05-19 10:01:31"
10240052,2,"2023-09-27 09:06:29","2024-09-03 18:54:33"
26903313,2,"2024-02-20 06:23:43","2024-05-25 03:48:02"
85854265,2,"2023-12-07 13:30:45","2024-02-01 04:19:46"
80759416,1,"2024-11-03 01:29:11","2024-11-03 01:29:11"
49433260,5,"2023-04-05 15:32:16","2024-07-17 19:35:11"
44223796,4,"2023-12-28 21:01:27","2024-09-30 23:40:49"
91973128,1,"2023-09-28 19:55:57","2023-09-28 19:55:57"
99627097,2,"2023-04-16 10:59:20","2023-08-17 09:02:54"
59398136,4,"2023-09-11 17:42:04","2024-10-13 09:36:43"
85763665,3,"2024-05-19 06:25:26","2024-09-02 15:50:41"
50899600,4,"2023-08-09 18:34:10","2024-07-18 14:39:59"
79076101,1,"2024-01-18 17:59:19","2024-01-18 17:59:19"
37947202,5,"2023-04-22 21:41:04","2024-03-06 18:11:09"
37054866,1,"2024-06-04 21:07:32","2024-06-04 21:07:32"
84448310,2,"2024-04-27 09:54:44","2024-07-05 10:03:17"
99893898,4,"2023-12-15 21:50:57","2024-08-31 13:11:39"
86444757,3,"2023-06-29 14:19:03","2024-07-13 16:18:13"
17597449,5,"2023-05-25 15:23:42","2024-07-04 13:14:05"
74762653,1,"2024-06-10 17:56:21","2024-06-10 17:56:21"
56780331,3,"2023-06-07 22:05:08","2023-12-28 17:28:42"
60561655,2,"2023-05-02 13:10:57","2024-01-01 15:51:24"
61020,3,"2023-05-10 15:23:10","2024-08-31 14:07:08"
31582950,3,"2023-12-30 01:27:48","2024-07-15 10:44:09"
66130660,2,"2023-04-16 14:43:16","2023-05-03 10:08:16"
51034600,2,"2024-04-22 13:43:00","2024-09-02 20:09:02"
59427862,1,"2023-08-24 19:32:01","2023-08-24 19:32:01"
34156884,2,"2023-08-07 02:35:15","2023-09-05 12:52:44"
4200802,1,"2023-10-22 04:07:32","2023-10-22 04:07:32"
20360447,1,"2023-08-04 03:52:55","2023-08-04 03:52:55"
80696046,3,"2024-02-15 18:21:22","2024-08-19 18:55:40"
26912171,2,"2024-04-10 06:34:06","2024-08-15 15:53:16"
48481702,1,"2024-08-17 10:02:54","2024-08-17 10:02:54"
28111842,2,"2024-04-18 07:07:08","2024-06-13 03:42:15"
91382237,3,"2023-05-23 10:16:42","2024-05-01 06:30:27"
86167288,1,"2024-02-20 20:09:09","2024-02-20 20:09:09"
72415263,2,"2023-09-23 08:26:21","2023-10-04 17:52:34"
77345018,2,"2024-09-05 21:10:40","2024-09-18 04:36:44"
18465047,4,"2023-03-21 02:48:16","2024-10-08 11:33:14"
46563355,2,"2024-09-13 08:19:52","2024-09-29 11:06:50"
46615831,3,"2023-12-03 02:03:06","2024-02-12 20:15:18"
75081265,2,"2023-10-19 19:02:56","2023-12-06 18:31:13"
89867195,1,"2024-01-26 14:46:09","2024-01-26 14:46:09"
39093069,3,"2023-04-30 23:48:24","2024-08-01 20:30:53"
51503088,3,"2023-10-25 21:17:48","2023-12-08 09:08:03"
57102800,3,"2023-07-15 08:14:21","2024-08-03 07:23:35"
25587553,3,"2023-06-05 00:50:37","2024-02-20 10:15:11"
24456825,2,"2023-08-08 13:57:04","2023-11-05 10:24:11"
84275450,3,"2023-10-24 11:31:41","2024-01-23 02:23:29"
5716817,3,"2023-04-05 18:11:51","2024-03-21 02:27:40"
75082508,3,"2023-09-28 08:03:14","2024-04-28 08:04:04"
48228547,4,"2023-05-21 05:59:01","2024-05-10 13:53:48"
31622158,1,"2024-07-22 05:53:11","2024-07-22 05:53:11"
77086539,3,"2023-10-06 01:07:34","2024-09-21 20:45:43"
21456226,1,"2023-04-25 21:30:46","2023-04-25 21:30:46"
45323391,3,"2023-03-30 05:26:05","2024-07-07 09:17:06"
68692574,2,"2023-05-13 19:07:16","2024-07-03 04:57:31"
75632045,2,"2023-09-24 19:23:21","2024-10-21 07:33:08"
76019750,1,"2024-04-15 09:01:04","2024-04-15 09:01:04"
85869195,2,"2023-05-27 12:57:31","2024-03-02 05:46:49"
13796199,3,"2023-09-05 10:12:24","2024-02-03 11:37:39"
6061349,3,"2023-09-09 09:06:23","2024-05-07 21:56:34"
48765625,1,"2024-07-02 22:31:53","2024-07-02 22:31:53"
37691544,4,"2023-06-17 06:09:04","2024-09-12 03:52:26"
83701325,4,"2023-05-12 17:29:24","2024-10-06 16:59:05"
61763552,4,"2023-04-30 08:27:50","2024-02-23 02:42:53"
26752630,3,"2023-07-23 01:47:23","2023-12-16 14:27:59"
5228136,3,"2023-04-22 18:15:18","2024-06-24 17:12:34"
87889031,2,"2023-04-06 23:42:43","2024-04-15 03:56:39"
57340963,4,"2023-04-02 13:59:48","2024-07-11 16:06:45"
61320989,4,"2023-05-29 00:08:08","2024-10-02 21:52:43"
99695529,3,"2023-05-08 22:55:16","2024-05-20 13:29:16"
27504517,3,"2023-08-23 00:44:18","2024-05-22 03:16:45"
85088479,1,"2023-10-15 22:56:35","2023-10-15 22:56:35"
11202130,4,"2024-04-09 07:42:54","2024-07-23 19:18:11"
13604883,7,"2023-03-19 13:25:27","2024-08-15 23:06:55"
8733344,2,"2024-07-17 10:35:23","2024-08-27 15:06:31"
32635818,2,"2023-10-23 19:10:27","2024-09-23 21:07:03"
88843865,1,"2023-08-28 10:50:50","2023-08-28 10:50:50"
13265605,1,"2023-05-25 23:45:35","2023-05-25 23:45:35"
39999278,1,"2023-10-28 13:37:51","2023-10-28 13:37:51"
95873651,3,"2023-06-12 05:47:37","2023-11-30 03:55:34"
820740,3,"2023-10-03 21:16:36","2024-10-26 08:38:46"
29095552,4,"2023-04-15 01:07:35","2024-07-08 15:33:40"
15830066,4,"2023-10-14 20:23:47","2024-08-23 16:05:00"
61618079,6,"2023-04-05 23:55:52","2024-09-29 09:30:51"
78267238,2,"2023-04-23 18:37:26","2024-03-01 21:32:36"
8536503,2,"2024-01-14 02:35:53","2024-06-08 06:23:34"
61877649,3,"2023-03-21 20:18:23","2024-07-21 18:13:06"
75244116,5,"2023-04-14 02:39:54","2024-04-02 12:45:33"
93127511,2,"2023-10-19 17:27:14","2023-10-20 10:54:27"
52613657,2,"2023-03-27 20:30:31","2024-09-02 23:59:51"
55552600,1,"2023-08-21 08:46:05","2023-08-21 08:46:05"
25585013,3,"2023-06-18 18:50:01","2024-01-25 08:02:43"
1342184,2,"2023-05-08 18:11:30","2023-09-26 01:28:11"
22931642,1,"2023-08-08 22:18:41","2023-08-08 22:18:41"
72946405,3,"2023-08-06 08:03:35","2024-05-03 15:57:32"
41640262,6,"2023-06-30 19:38:42","2024-06-27 08:52:11"
4758426,2,"2023-05-05 08:41:49","2023-06-02 00:26:35"
89704218,2,"2024-06-25 19:46:13","2024-10-26 21:31:39"
13189939,4,"2023-05-13 19:18:59","2024-10-16 08:29:07"
55693909,3,"2023-05-30 13:36:08","2024-02-01 21:59:31"
64403005,1,"2024-07-25 20:24:13","2024-07-25 20:24:13"
2219590,4,"2023-08-01 10:03:31","2024-09-08 06:11:07"
57674875,2,"2023-06-09 20:31:07","2024-01-19 19:01:10"
28173165,1,"2023-04-19 19:07:09","2023-04-19 19:07:09"
84468124,5,"2024-02-12 23:57:16","2024-10-14 01:14:18"
35826539,3,"2023-03-25 08:37:29","2023-09-23 03:12:41"
98691989,2,"2023-07-21 16:42:28","2024-06-10 07:16:02"
81352781,1,"2023-06-16 08:01:25","2023-06-16 08:01:25"
75464725,2,"2023-05-20 10:11:53","2023-12-07 06:28:36"
83304571,4,"2023-08-24 07:35:20","2024-07-25 18:31:08"
34835738,3,"2023-10-29 01:26:58","2024-08-08 15:42:46"
21201299,4,"2023-04-27 12:38:19","2024-05-15 13:00:17"
11389698,3,"2023-03-19 18:55:34","2023-07-18 10:53:19"
19771128,1,"2023-06-21 08:14:44","2023-06-21 08:14:44"
20956158,6,"2023-05-09 08:30:24","2024-04-04 03:34:32"
35278126,2,"2023-04-08 21:52:31","2023-07-24 11:19:55"
51476157,4,"2023-04-30 20:52:21","2024-11-04 01:16:31"
48150243,2,"2023-12-12 09:55:06","2024-05-31 16:08:45"
76008165,1,"2023-07-08 00:21:18","2023-07-08 00:21:18"
76359458,3,"2024-02-07 15:51:05","2024-05-31 21:21:14"
99772709,3,"2023-04-22 03:14:20","2024-10-03 20:46:07"
54145987,3,"2023-06-30 04:15:15","2024-10-13 15:25:55"
30317733,5,"2023-05-24 05:50:25","2024-10-24 14:22:39"
30468930,1,"2023-07-23 11:54:05","2023-07-23 11:54:05"
11636968,2,"2023-04-17 22:41:34","2024-09-16 22:40:01"
35554129,2,"2023-05-09 07:35:06","2024-08-07 13:10:30"
90745023,4,"2023-04-30 06:35:41","2023-11-06 03:35:25"
67729191,5,"2023-04-14 03:24:44","2024-10-25 12:09:18"
73661993,2,"2023-08-26 16:15:41","2024-07-10 14:21:12"
75213636,7,"2023-10-27 23:11:55","2024-10-11 07:21:20"
45700739,2,"2023-04-21 23:29:46","2024-04-05 10:26:34"
87669943,2,"2023-07-27 17:54:35","2024-01-12 08:55:18"
11063505,2,"2024-09-09 23:44:19","2024-10-28 06:21:11"
70221073,1,"2023-08-07 02:54:16","2023-08-07 02:54:16"
45659330,3,"2023-05-18 10:58:35","2024-03-10 20:52:16"
10038382,2,"2023-11-02 14:44:52","2024-01-10 12:05:56"
31371112,2,"2024-03-01 05:42:55","2024-05-03 18:08:17"
7228206,4,"2023-11-05 21:58:39","2024-06-07 20:25:54"
54893418,2,"2023-04-09 04:18:56","2023-07-01 02:00:32"
48358028,3,"2023-04-26 17:45:53","2024-08-15 15:36:43"
66499992,2,"2023-10-04 05:29:08","2024-04-04 13:57:44"
73869823,3,"2023-09-16 13:27:51","2024-04-11 04:03:43"
89986926,3,"2024-04-12 11:16:31","2024-09-29 07:44:45"
99231937,3,"2024-05-17 13:22:20","2024-08-14 11:06:48"
21432404,1,"2023-09-14 17:01:41","2023-09-14 17:01:41"
40986000,1,"2023-11-07 01:00:32","2023-11-07 01:00:32"
88745052,1,"2023-06-01 17:29:29","2023-06-01 17:29:29"
41647393,3,"2023-12-08 14:01:55","2024-08-18 15:51:52"
66359719,2,"2023-07-06 15:35:53","2024-03-09 06:33:08"
15144290,3,"2023-08-17 19:31:04","2024-08-31 19:27:35"
79726146,1,"2023-09-19 00:26:15","2023-09-19 00:26:15"
10700664,3,"2023-06-17 18:35:31","2024-02-15 23:27:04"
93867669,1,"2023-09-27 10:02:27","2023-09-27 10:02:27"
24845814,2,"2023-10-09 22:39:35","2023-11-29 07:16:18"
84066402,5,"2023-09-01 14:23:30","2024-10-24 16:14:26"
81337068,3,"2023-04-09 08:04:44","2024-10-04 07:45:22"
24633671,2,"2023-08-14 11:33:32","2024-03-02 04:01:30"
27727819,2,"2023-07-16 12:34:40","2023-09-16 20:38:34"
3875480,1,"2023-06-11 16:33:08","2023-06-11 16:33:08"
6390687,2,"2023-08-22 20:17:51","2024-04-14 05:13:07"
97664747,3,"2023-04-25 06:25:28","2024-01-27 18:46:35"
899941,2,"2023-05-03 15:13:52","2023-12-01 20:28:51"
66768157,3,"2023-04-04 23:31:41","2024-09-15 05:37:55"
5418547,2,"2023-05-23 23:13:33","2024-08-31 00:34:00"
11775073,1,"2024-08-01 15:43:56","2024-08-01 15:43:56"
67383024,2,"2023-09-16 03:33:23","2024-06-12 01:40:22"
96629258,3,"2024-03-12 19:24:44","2024-10-10 08:16:56"
52672659,1,"2024-04-10 17:18:57","2024-04-10 17:18:57"
77086074,1,"2024-07-18 15:25:29","2024-07-18 15:25:29"
90665975,5,"2023-05-23 05:35:10","2024-08-13 22:21:03"
53332493,3,"2024-05-02 18:06:34","2024-09-07 06:11:07"
28991365,2,"2023-12-10 14:55:32","2024-10-16 09:48:02"
2164524,4,"2023-06-18 19:52:44","2023-11-02 02:45:13"
30188374,4,"2023-11-24 07:36:36","2024-05-24 20:17:58"
51833636,2,"2023-06-18 12:52:28","2024-01-03 07:30:25"
43990799,3,"2023-06-02 20:43:59","2024-10-14 00:24:10"
644189,1,"2024-06-23 18:54:35","2024-06-23 18:54:35"
44198187,1,"2023-08-19 14:17:49","2023-08-19 14:17:49"
70798876,2,"2023-04-25 16:00:01","2024-09-09 14:02:49"
22822088,1,"2024-10-28 00:27:04","2024-10-28 00:27:04"
17390673,2,"2024-01-27 16:30:38","2024-09-30 15:47:01"
29562254,4,"2023-12-20 18:21:00","2024-09-20 01:17:54"
34655710,3,"2023-12-09 22:30:33","2024-08-03 13:51:39"
50968312,3,"2023-10-12 11:56:11","2024-03-13 22:01:27"
89886179,2,"2024-02-15 18:57:33","2024-03-31 02:27:00"
98088303,5,"2023-04-30 14:51:49","2024-06-24 04:12:18"
82169898,3,"2023-08-08 20:17:58","2024-08-09 14:17:38"
71252391,5,"2023-04-23 11:47:31","2024-07-21 04:32:17"
22915611,3,"2023-04-10 07:24:44","2023-05-28 08:20:29"
43518622,2,"2023-05-17 05:40:54","2024-06-01 12:51:43"
12455156,3,"2024-01-30 08:20:13","2024-05-18 16:03:10"
25850478,1,"2024-10-28 22:53:36","2024-10-28 22:53:36"
1174162,3,"2023-08-15 19:15:25","2024-10-17 00:59:37"
81655250,1,"2023-08-21 09:02:19","2023-08-21 09:02:19"
4543215,1,"2023-12-08 04:15:17","2023-12-08 04:15:17"
66354642,2,"2023-06-09 04:56:26","2024-09-05 08:27:06"
47503133,3,"2023-07-06 00:28:47","2024-03-15 05:55:57"
59197894,1,"2024-09-09 21:59:31","2024-09-09 21:59:31"
28499191,2,"2023-11-02 20:27:10","2024-06-12 09:32:04"
18567760,3,"2023-06-20 09:49:22","2024-08-23 04:13:36"
45546750,1,"2024-02-10 07:52:23","2024-02-10 07:52:23"
86704661,2,"2024-02-18 14:00:30","2024-10-08 08:44:29"
46989310,4,"2023-04-07 22:30:36","2024-08-25 11:26:15"
22613559,1,"2023-07-24 15:36:05","2023-07-24 15:36:05"
59095971,1,"2024-08-24 22:51:27","2024-08-24 22:51:27"
53974737,2,"2023-05-23 21:43:41","2024-08-03 04:51:31"
47939657,2,"2024-08-04 03:58:54","2024-10-07 07:48:35"
66710182,1,"2024-08-03 13:10:35","2024-08-03 13:10:35"
15534747,2,"2023-04-28 15:55:23","2023-09-15 23:42:07"
84119685,3,"2024-02-06 02:08:36","2024-10-30 23:39:54"
49985597,2,"2023-06-24 17:15:03","2024-09-15 22:20:56"
22047134,3,"2024-01-24 20:20:07","2024-09-12 05:20:17"
63339001,3,"2023-05-10 20:45:53","2024-07-05 04:07:34"
71694275,3,"2023-08-17 22:02:37","2024-01-17 10:55:53"
55404382,2,"2024-05-11 01:20:43","2024-11-01 16:44:12"
22081691,3,"2023-05-15 08:13:32","2024-06-03 00:23:01"
88202341,2,"2023-06-10 15:59:50","2023-08-18 07:48:46"
97388817,1,"2024-04-14 00:42:08","2024-04-14 00:42:08"
94137242,2,"2023-03-18 11:29:14","2023-03-28 04:07:24"
21461764,4,"2023-05-26 17:46:19","2024-06-29 08:47:32"
67829645,2,"2023-05-24 15:07:03","2024-07-01 20:22:07"
32540616,1,"2024-01-07 01:31:47","2024-01-07 01:31:47"
26227445,1,"2024-04-25 14:58:42","2024-04-25 14:58:42"
19067680,3,"2023-05-08 04:44:45","2024-01-27 12:28:20"
88923048,3,"2023-11-22 22:35:31","2024-10-29 03:28:37"
83039559,2,"2023-04-03 17:20:14","2024-02-27 15:25:27"
81102955,1,"2023-07-09 12:02:20","2023-07-09 12:02:20"
51544662,2,"2023-03-26 18:06:22","2024-02-21 09:01:55"
31000129,2,"2023-11-03 00:57:05","2024-07-23 13:43:34"
22483684,3,"2023-05-16 07:33:57","2024-10-22 15:15:22"
36578947,2,"2024-04-17 20:56:49","2024-11-01 13:48:41"
75739462,5,"2024-03-27 11:55:27","2024-09-23 14:07:55"
52337289,1,"2023-03-21 12:31:23","2023-03-21 12:31:23"
95971469,5,"2023-05-26 02:27:40","2024-08-26 01:43:47"
22133362,2,"2024-01-25 20:44:59","2024-08-11 00:35:08"
91868185,2,"2024-01-13 01:15:18","2024-05-08 08:15:44"
88215615,1,"2024-09-16 17:11:09","2024-09-16 17:11:09"
76917159,5,"2023-06-08 17:37:20","2024-09-21 15:30:00"
24644542,3,"2023-11-16 15:45:17","2024-08-03 00:58:53"
3638834,2,"2023-10-10 21:36:37","2023-10-12 05:02:47"
32527479,4,"2023-04-11 18:46:37","2024-08-12 05:08:50"
25722990,4,"2023-09-05 18:28:41","2024-10-21 23:54:41"
92416428,3,"2023-06-23 23:49:44","2024-07-23 00:49:03"
70543108,2,"2023-06-29 08:21:20","2024-04-13 02:33:42"
22210238,6,"2023-07-28 03:37:24","2024-05-17 08:01:08"
22076522,4,"2023-10-14 12:34:49","2024-09-17 20:10:13"
28603182,2,"2023-03-21 03:09:21","2024-06-25 15:25:20"
50015282,2,"2024-03-31 13:19:14","2024-09-14 07:00:20"
1469696,2,"2023-08-05 08:19:54","2024-03-23 00:19:43"
52815265,1,"2023-03-21 04:16:27","2023-03-21 04:16:27"
8628482,2,"2023-06-01 09:19:59","2024-09-30 06:06:12"
83597876,2,"2023-05-19 08:04:04","2024-06-24 19:43:14"
1655637,1,"2023-10-31 21:33:55","2023-10-31 21:33:55"
20314691,1,"2024-08-15 21:12:38","2024-08-15 21:12:38"
80800079,2,"2023-11-29 18:09:10","2024-07-19 12:41:59"
88532418,3,"2023-04-19 14:10:40","2023-11-30 08:45:34"
32868927,1,"2024-07-25 07:34:25","2024-07-25 07:34:25"
7076456,2,"2023-04-09 04:16:53","2023-08-08 06:37:33"
79298972,2,"2023-04-18 12:19:04","2024-03-10 08:27:01"
37904682,1,"2023-06-07 03:07:57","2023-06-07 03:07:57"
51014003,2,"2023-05-16 12:18:04","2023-10-17 11:44:35"
55042740,3,"2023-06-02 23:08:03","2024-03-31 08:06:56"
43980719,1,"2024-08-08 23:52:43","2024-08-08 23:52:43"
11493380,4,"2023-07-10 16:09:06","2024-10-22 11:12:07"
40841791,2,"2024-02-09 01:49:09","2024-06-23 04:56:02"
12277039,4,"2023-05-09 19:36:29","2024-07-10 12:50:15"
63802820,4,"2023-03-17 05:37:10","2024-10-06 02:34:05"
80954112,1,"2023-06-01 18:32:03","2023-06-01 18:32:03"
29858395,1,"2023-11-22 23:38:13","2023-11-22 23:38:13"
93924203,6,"2023-08-01 11:56:52","2024-11-02 11:49:30"
2134827,1,"2024-01-03 19:52:56","2024-01-03 19:52:56"
73363613,4,"2023-05-08 19:20:37","2024-08-05 02:30:30"
72495274,1,"2023-03-23 23:23:53","2023-03-23 23:23:53"
23567263,1,"2024-08-05 23:53:45","2024-08-05 23:53:45"
82359623,5,"2023-04-09 03:59:19","2024-06-26 02:36:03"
19080489,2,"2024-03-12 10:56:36","2024-04-10 14:07:17"
